,show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,release_year_outlier
1577,80231419,1,Sextuplets,Michael Tiddes,2,"August 16, 2019",2019,3,100 min,Comedies,False
1578,70299867,1,Wish I Was Here,Zach Braff,2,"August 16, 2018",2014,4,106 min,"Comedies, Dramas, Independent Movies",False
1579,80199381,1,Hostiles,Scott Cooper,2,"August 15, 2018",2017,4,134 min,Dramas,False
1580,80202176,1,Hurricane Bianca: From Russia With Hate,Matt Kugelman,2,"August 15, 2018",2018,4,85 min,"Comedies, Independent Movies, LGBTQ Movies",False
1581,80185166,1,Brad Paisley's Comedy Rodeo,Jay Chapman,2,"August 15, 2017",2017,4,63 min,Stand-Up Comedy,False
1582,80068219,1,Colin Quinn: Unconstitutional,Jay Chapman,2,"August 15, 2017",2015,4,56 min,Stand-Up Comedy,False
1583,80163191,1,My Ex-Ex,Nathaniel Warsh,0,"August 15, 2017",2015,4,91 min,"Comedies, Romantic Movies",False
1584,80114588,2,Behind Enemy Lines,,2,"August 15, 2016",2012,3,1 Season,"British TV Shows, Docuseries",True
1585,80039439,1,The Outcasts,Peter Hutchings,2,"August 14, 2017",2017,3,94 min,Comedies,False
1586,80044804,1,Demetri Martin: Live (At the Time),Jay Karas,2,"August 14, 2015",2015,4,62 min,Stand-Up Comedy,False
1587,81146011,1,Calum von Moger: Unbroken,Vlad Yudin,2,"August 13, 2019",2019,4,93 min,"Documentaries, Sports Movies",False
1588,81002933,2,Tiffany Haddish Presents: They Ready,,2,"August 13, 2019",2019,4,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",False
1589,81135868,1,Woodstock,Barak Goodman,2,"August 13, 2019",2019,4,97 min,"Documentaries, Music & Musicals",False
1590,80188580,1,Chocolate City: Vegas Strip,Jean-Claude La Marre,2,"August 12, 2017",2017,4,90 min,Dramas,False
1591,80142058,1,Naked,Michael Tiddes,2,"August 11, 2017",2017,3,97 min,"Comedies, Romantic Movies",False
1592,70044256,1,Jim Gaffigan: Beyond the Pale,Michael Drumm,2,"August 11, 2016",2012,3,72 min,Stand-Up Comedy,True
1593,70113636,1,Jim Gaffigan: King Baby,Troy Miller,2,"August 11, 2016",2009,2,71 min,Stand-Up Comedy,False
1594,70237054,1,Jim Gaffigan: Mr. Universe,Jay Karas,2,"August 11, 2016",2012,3,77 min,Stand-Up Comedy,False
1595,70301469,1,Jim Gaffigan: Obsessed,Jay Chapman,2,"August 11, 2016",2014,3,70 min,Stand-Up Comedy,False
1596,80188953,2,Afflicted,,2,"August 10, 2018",2018,4,1 Season,"Docuseries, Reality TV",False
1597,80211884,2,All About the Washingtons,,2,"August 10, 2018",2018,2,1 Season,TV Comedies,False
1598,80175147,1,The Package,Jake Szymanski,2,"August 10, 2018",2018,4,95 min,Comedies,False
1599,80239831,1,Zion,Floyd Russ,2,"August 10, 2018",2018,2,12 min,"Documentaries, Sports Movies",False
1600,70296443,1,Demonic,Will Canon,2,"August 10, 2017",2015,4,83 min,"Horror Movies, Independent Movies",False
1601,80160346,1,The Saint,Ernie Barbarash,2,"August 10, 2017",2017,3,92 min,Action & Adventure,False
1602,60010514,1,Jackie Brown,Quentin Tarantino,2,"August 1, 2019",2012,4,154 min,"Dramas, Thrillers",True
1603,60022700,1,Panic Room,David Fincher,2,"August 1, 2019",2012,4,112 min,Thrillers,True
1604,915927,1,Rocky,John G. Avildsen,2,"August 1, 2019",2012,2,120 min,"Action & Adventure, Classic Movies, Dramas",True
1605,916043,1,Rocky II,Sylvester Stallone,2,"August 1, 2019",2012,2,119 min,"Dramas, Sports Movies",True
1606,60010836,1,Rocky III,Sylvester Stallone,2,"August 1, 2019",2012,2,100 min,"Dramas, Sports Movies",True
1607,916061,1,Rocky IV,Sylvester Stallone,2,"August 1, 2019",2012,2,92 min,"Dramas, Sports Movies",True
1608,60025674,1,Rocky V,John G. Avildsen,2,"August 1, 2019",2012,3,104 min,"Dramas, Sports Movies",True
1609,81103092,1,Running Out Of Time,Chris Stokes,2,"August 1, 2019",2018,3,88 min,Thrillers,False
1610,60031278,1,Something's Gotta Give,Nancy Meyers,2,"August 1, 2019",2012,3,128 min,"Comedies, Romantic Movies",True
1611,60001363,1,Space Cowboys,Clint Eastwood,2,"August 1, 2019",2012,3,130 min,"Action & Adventure, Dramas, Sci-Fi & Fantasy",True
1612,60026477,1,"To Wong Foo, Thanks for Everything! Julie Newmar",Beeban Kidron,2,"August 1, 2019",2012,3,108 min,"Comedies, Cult Movies, LGBTQ Movies",True
1613,80993489,1,Being Napoleon,"Jesse Handsher, Olivier Roland",2,"August 1, 2018",2018,3,88 min,Documentaries,False
1614,70233317,1,Chernobyl Diaries,Bradley Parker,2,"August 1, 2018",2012,4,88 min,"Horror Movies, Thrillers",False
1615,80238607,1,Flock of Four,Gregory Caruso,2,"August 1, 2018",2018,4,83 min,"Dramas, Independent Movies, Music & Musicals",False
1616,70105338,1,R.L. Stine's Mostly Ghostly,Richard Correll,2,"August 1, 2018",2008,2,98 min,"Children & Family Movies, Comedies",False
1617,80041339,1,The Diabolical,Alistair Legrand,2,"August 1, 2018",2015,4,86 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",False
1618,70105371,1,The Informant!,Steven Soderbergh,2,"August 1, 2018",2009,4,108 min,"Comedies, Dramas",False
1619,80190147,1,A Sort of Homecoming,Maria Burton,2,"August 1, 2017",2015,2,89 min,"Dramas, Independent Movies",False
1620,80190149,1,All Hallows' Eve,Charlie Vaughn,2,"August 1, 2017",2016,1,92 min,"Children & Family Movies, Independent Movies",False
1621,80190148,1,Annabelle Hooper and the Ghosts of Nantucket,Paul Serafini,2,"August 1, 2017",2016,2,92 min,Children & Family Movies,False
1622,80147321,1,Below Her Mouth,April Mullen,0,"August 1, 2017",2016,4,91 min,"Dramas, Independent Movies, International Movies",False
1623,80190146,1,Jessica Darling's It List,Ali Scher,2,"August 1, 2017",2016,1,80 min,"Children & Family Movies, Comedies",False
1624,80114501,1,Opening Night,Isaac Rentz,2,"August 1, 2017",2016,4,84 min,"Comedies, Independent Movies, Music & Musicals",False
1625,80080106,1,The Bomb,"Kevin Ford, Smriti Keshari, Eric Schlosser",2,"August 1, 2017",2016,3,59 min,Documentaries,False
1626,80081374,1,Un plus une,Claude Lelouch,1,"August 1, 2017",2015,4,114 min,"Comedies, Dramas, International Movies",False
1627,80108147,1,How to Win the US Presidency,Cal Saville,2,"August 1, 2016",2016,2,51 min,Documentaries,False
1628,80108996,1,Interview with a Serial Killer,Christopher Martin,2,"August 1, 2016",2008,3,45 min,Documentaries,False
1629,70222860,1,Movie 43,"Peter Farrelly, Will Graham, Steve Carr, Griffin Dunne, Steve Brill, James Duffy, Jonathan van Tulleken, Elizabeth Banks, Patrik Forsberg, Brett Ratner, Rusty Cundieff, James Gunn",2,"April 9, 2019",2013,4,94 min,Comedies,False
1630,81026677,1,The Basement,"Brian M. Conley, Nathan Ives",2,"April 9, 2019",2018,4,89 min,"Horror Movies, Thrillers",False
1631,80202076,1,The Tiger Hunter,Lena Khan,2,"April 9, 2018",2016,3,94 min,"Comedies, Dramas, Independent Movies",False
1632,80091879,1,Hush,Mike Flanagan,2,"April 8, 2016",2016,4,82 min,"Horror Movies, Thrillers",False
1633,80187052,2,Time: The Kalief Browder Story,,2,"April 7, 2019",2017,4,1 Season,Docuseries,False
1634,80134527,1,Win It All,Joe Swanberg,2,"April 7, 2017",2017,4,89 min,"Comedies, Independent Movies, Romantic Movies",False
1635,80130625,1,6 Balloons,Marja Lewis Ryan,2,"April 6, 2018",2018,4,75 min,"Dramas, Independent Movies",False
1636,80096984,1,Amateur,Ryan Koo,2,"April 6, 2018",2018,4,96 min,"Dramas, Independent Movies, Sports Movies",False
1637,80209895,1,"Ram Dass, Going Home",Derek Peck,2,"April 6, 2018",2018,3,32 min,"Documentaries, Faith & Spirituality",False
1638,80189646,1,Seth Rogen's Hilarity for Charity,Ryan Polito,2,"April 6, 2018",2018,4,70 min,Stand-Up Comedy,False
1639,80098839,1,The Eyes of My Mother,Nicolas Pesce,2,"April 6, 2017",2016,4,76 min,"Horror Movies, Independent Movies",False
1640,80232502,1,Alien Warfare,Jeremiah Jones,2,"April 5, 2019",2019,4,88 min,"Action & Adventure, Sci-Fi & Fantasy",False
1641,81088786,1,Backfire,Dave Patten,2,"April 5, 2019",2019,4,97 min,"Dramas, Independent Movies, Thrillers",False
1642,81013015,2,Legacies,,2,"April 5, 2019",2018,3,1 Season,"TV Dramas, TV Sci-Fi & Fantasy, Teen TV Shows",False
1643,81034317,1,Unicorn Store,Brie Larson,2,"April 5, 2019",2019,2,92 min,"Comedies, Dramas, Independent Movies",False
1644,80185032,1,Behind the Curtain: Todrick Hall,Katherine Fairfax Wright,2,"April 5, 2018",2017,4,100 min,"Documentaries, LGBTQ Movies, Music & Musicals",False
1645,80026032,2,American Odyssey,,2,"April 5, 2016",2015,3,1 Season,"TV Dramas, TV Thrillers",False
1646,80227677,1,Anthony Jeselnik: Fire in the Maternity Ward,Marcus Raboy,2,"April 30, 2019",2019,4,64 min,Stand-Up Comedy,False
1647,81092327,1,Perfect Bid: The Contestant Who Knew Too Much,C.J. Wallis,0,"April 30, 2019",2017,4,72 min,Documentaries,False
1648,80198419,1,The Price of Success,Teddy Lussi-Modeste,1,"April 30, 2018",2017,4,92 min,"Dramas, International Movies",False
1649,80217689,1,Fary Is the New Black,Kader Aoun,1,"April 3, 2018",2018,4,75 min,Stand-Up Comedy,False
1650,80235025,1,Honey: Rise Up and Dance,Bille Woodruff,2,"April 3, 2018",2018,3,100 min,Dramas,False
1651,80044093,1,Team Foxcatcher,Jon Greenhalgh,2,"April 29, 2016",2016,3,91 min,"Documentaries, Sports Movies",False
1652,80044562,1,A Murder in the Park,"Christopher S. Rech, Brandon Kimber",2,"April 28, 2017",2014,3,91 min,Documentaries,False
1653,80128715,1,Rodney King,Spike Lee,2,"April 28, 2017",2017,4,53 min,Dramas,False
1654,80164864,1,Candy Jar,Ben Shelton,2,"April 27, 2018",2018,3,93 min,"Children & Family Movies, Dramas, Romantic Movies",False
1655,80149821,1,The Rachel Divide,Laura Brownson,2,"April 27, 2018",2018,4,105 min,Documentaries,False
1656,80183328,1,The Week Of,Robert Smigel,2,"April 27, 2018",2018,3,117 min,Comedies,False
1657,80210361,2,Chambers,,2,"April 26, 2019",2019,4,1 Season,"TV Horror, TV Mysteries, Teen TV Shows",False
1658,80191049,1,ReMastered: Devil at the Crossroads,Brian Oakes,2,"April 26, 2019",2019,3,49 min,"Documentaries, Music & Musicals",False
1659,70126573,1,Season of the Witch,Dominic Sena,2,"April 26, 2019",2011,3,95 min,"Action & Adventure, Sci-Fi & Fantasy",False
1660,80244996,2,Street Food,,2,"April 26, 2019",2019,1,1 Season,Docuseries,False
1661,80164088,1,Kickboxer: Retaliation,Dimitri Logothetis,2,"April 26, 2018",2017,4,110 min,Action & Adventure,False
1662,81094665,1,Shattered Memories,Chris Sivertson,2,"April 25, 2019",2018,3,86 min,"Dramas, Thrillers",False
1663,80174683,2,The Hateful Eight: Extended Version,Quentin Tarantino,2,"April 25, 2019",2015,4,1 Season,TV Shows,False
1664,70103759,1,The Ugly Truth,Robert Luketic,2,"April 25, 2019",2009,4,96 min,"Comedies, Romantic Movies",False
1665,80182411,1,Bill Nye: Science Guy,"Jason Sussberg, David Alvarado",2,"April 25, 2018",2017,2,97 min,Documentaries,False
1666,80133552,1,Vir Das: Abroad Understanding,Marcus Raboy,2,"April 25, 2017",2017,4,66 min,Stand-Up Comedy,False
1667,80158976,1,Kevin James: Never Don't Give Up,Andy Fickman,2,"April 24, 2018",2018,2,62 min,Stand-Up Comedy,False
1668,80986854,2,I Think You Should Leave with Tim Robinson,,2,"April 23, 2019",2019,4,1 Season,TV Comedies,False
1669,80003150,1,Secrets of Althorp - The Spencers,Kasia Uscinska,2,"April 22, 2017",2013,2,54 min,"Documentaries, International Movies",False
1670,70296574,1,Secrets of Selfridges,Sam Taplin,2,"April 22, 2017",2014,2,55 min,Documentaries,False
1671,80082862,1,Patton Oswalt: Talking for Clapping,,2,"April 22, 2016",2016,4,66 min,Stand-Up Comedy,False
1672,70266023,2,Life on Location,,2,"April 22, 2015",2009,1,1 Season,"British TV Shows, Docuseries, Science & Nature TV",False
1673,81030755,1,The Last Resort,"Dennis Scholl, Kareem Tabsch",2,"April 21, 2019",2018,3,70 min,Documentaries,False
1674,80115671,2,Girlboss,,2,"April 21, 2017",2017,4,1 Season,TV Comedies,False
1675,80115676,2,Hot Girls Wanted: Turned On,"Jill Bauer, Ronna Gradus, Rashida Jones",2,"April 21, 2017",2017,4,1 Season,Docuseries,False
1676,80118916,1,Sand Castle,Fernando Coimbra,2,"April 21, 2017",2017,4,113 min,"Action & Adventure, Dramas, Independent Movies",False
1677,80146759,1,Tramps,Adam Leon,2,"April 21, 2017",2017,4,83 min,"Independent Movies, Romantic Movies",False
1678,80207606,1,Paper Year,Rebecca Addelman,0,"April 20, 2019",2018,4,89 min,"Dramas, Independent Movies, Romantic Movies",False
1679,80192186,1,Dude,Olivia Milch,2,"April 20, 2018",2018,4,97 min,"Comedies, Dramas, Independent Movies",False
1680,80174436,1,Mercury 13,"David Sington, Heather Walsh",2,"April 20, 2018",2018,2,79 min,Documentaries,False
1681,70241596,1,Mac & Devin Go to High School,Dylan C. Brown,2,"April 20, 2016",2012,4,76 min,Comedies,False
1682,80174097,1,Boy Bye,Chris Stokes,2,"April 2, 2019",2016,4,86 min,"Comedies, Romantic Movies",False
1683,80174687,1,Kevin Hart: Irresponsible,Leslie Small,2,"April 2, 2019",2019,4,60 min,Stand-Up Comedy,False
1684,80015799,1,Good Kill,Andrew Niccol,2,"April 2, 2017",2014,4,103 min,Dramas,False
1685,81037733,1,Brampton's Own,Michael Doneger,2,"April 19, 2019",2018,4,90 min,"Dramas, Romantic Movies, Sports Movies",False
1686,80202920,1,Someone Great,Jennifer Kaytin Robinson,2,"April 19, 2019",2019,4,92 min,"Comedies, Romantic Movies",False
1687,81088285,1,The Mayo Clinic,"Ken Burns, Christopher Loren Ewers, Erik Ewers",2,"April 19, 2019",2018,3,116 min,Documentaries,False
1688,80172000,1,American Experience: Ruby Ridge,Barak Goodman,2,"April 19, 2017",2017,4,53 min,Documentaries,False
1689,80169778,1,Oklahoma City,Barak Goodman,2,"April 19, 2017",2017,3,102 min,Documentaries,False
1690,80164465,1,Bigger Fatter Liar,Ron Oliver,2,"April 18, 2017",2017,2,95 min,"Children & Family Movies, Comedies",False
1691,80117484,1,Lucas Brothers: On Drugs,Jay Chapman,2,"April 18, 2017",2017,4,50 min,Stand-Up Comedy,False
1692,80232914,2,The Chalet,,1,"April 17, 2018",2018,4,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",False
1693,80213655,2,The Honeymoon Stand Up Special,,2,"April 17, 2018",2018,4,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",False
1694,80027271,2,The Messengers,,2,"April 17, 2016",2015,2,1 Season,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",False
1695,80029368,1,Chris D'Elia: Incorrigible,Bill D'Elia,2,"April 17, 2015",2015,4,84 min,Stand-Up Comedy,False
1696,70222859,1,21 & Over,"Jon Lucas, Scott Moore",2,"April 16, 2019",2013,4,93 min,Comedies,False
1697,70045274,1,Evan Almighty,Tom Shadyac,2,"April 16, 2019",2007,2,96 min,"Children & Family Movies, Comedies, Faith & Spirituality",False
1698,81034599,1,Jonathan,Bill Oliver,2,"April 16, 2019",2018,4,101 min,"Dramas, Independent Movies, Sci-Fi & Fantasy",False
1699,81090128,1,The Creative Brain,"Jennifer Beamish, Toby Trackman",2,"April 16, 2019",2019,3,53 min,Documentaries,False
1700,70114022,1,Cirque du Freak: The Vampire's Assistant,Paul Weitz,2,"April 16, 2018",2009,3,109 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",False
1701,80015794,1,Manglehorn,David Gordon Green,2,"April 16, 2017",2014,3,97 min,"Dramas, Independent Movies",False
1702,70283263,2,Star-Crossed,,2,"April 16, 2015",2014,3,1 Season,"Romantic TV Shows, TV Dramas, TV Sci-Fi & Fantasy",False
1703,81018181,1,Generation Iron 3,Vlad Yudin,2,"April 15, 2019",2018,4,95 min,"Documentaries, Sports Movies",False
1704,81009808,1,The New Romantic,Carly Stone,0,"April 15, 2019",2018,4,82 min,"Comedies, Independent Movies, Romantic Movies",False
1705,81060043,1,Antidote,Ken Barbet,2,"April 14, 2019",2018,3,90 min,"Action & Adventure, Horror Movies",False
1706,81024557,1,Thriller,Dallas Jackson,2,"April 14, 2019",2018,4,87 min,Horror Movies,False
1707,80126569,1,Sandy Wexler,Steven Brill,2,"April 14, 2017",2017,3,131 min,Comedies,False
1708,80035467,1,The Seven Five,Tiller Russell,2,"April 14, 2017",2014,4,104 min,Documentaries,False
1709,80152625,1,Come Sunday,Joshua Marston,2,"April 13, 2018",2018,3,105 min,"Dramas, Faith & Spirituality, Independent Movies",False
1710,80175421,1,I Am not an Easy Man,Eleonore Pourriat,1,"April 13, 2018",2018,4,99 min,"Comedies, International Movies, Romantic Movies",False
1711,80104198,2,Lost in Space,,2,"April 13, 2018",2018,2,1 Season,"TV Action & Adventure, TV Dramas, TV Sci-Fi & Fantasy",False
1712,80172002,1,Band Aid,Zoe Lister-Jones,2,"April 12, 2019",2017,4,94 min,"Comedies, Dramas, Independent Movies",False
1713,80211621,2,Huge in France,,2,"April 12, 2019",2019,4,1 Season,TV Comedies,False
1714,80987458,2,Special,,2,"April 12, 2019",2019,4,1 Season,TV Comedies,False
1715,81019888,1,The Perfect Date,Chris Nelson,2,"April 12, 2019",2019,3,91 min,"Comedies, Romantic Movies",False
1716,80106743,1,Kevin Hart: What Now?,Leslie Small,2,"April 11, 2017",2016,4,96 min,Stand-Up Comedy,False
1717,81087095,1,#Roxy,Michael Kennedy,0,"April 10, 2019",2018,3,105 min,"Comedies, Romantic Movies",False
1718,80227574,2,You vs. Wild,,2,"April 10, 2019",2019,2,1 Season,"Kids' TV, Reality TV, Science & Nature TV",False
1719,80142474,1,Frat Star,"Grant S. Johnson, Ippsie Jones",2,"April 10, 2017",2017,4,85 min,Comedies,False
1720,81083791,1,Across The Line,Julien Christian Lutz,0,"April 1, 2019",2015,4,88 min,"Dramas, Sports Movies",False
1721,81088282,1,American Masters: Ted Williams,Nick Davis,2,"April 1, 2019",2018,4,55 min,"Documentaries, Sports Movies",False
1722,70167072,1,Arthur,Jason Winer,2,"April 1, 2019",2011,3,110 min,"Comedies, Romantic Movies",False
1723,70077557,1,Get Smart,Peter Segal,2,"April 1, 2019",2008,3,110 min,"Action & Adventure, Comedies",False
1724,80210602,1,I Am Maris,Laura VanZee Taylor,2,"April 1, 2019",2018,3,54 min,Documentaries,False
1725,70077546,1,P.S. I Love You,Richard LaGravenese,2,"April 1, 2019",2007,3,126 min,"Dramas, Romantic Movies",False
1726,60020916,1,Spy Kids,Robert Rodriguez,2,"April 1, 2019",2012,2,88 min,"Children & Family Movies, Comedies",True
1727,60029178,1,Spy Kids 3: Game Over,Robert Rodriguez,2,"April 1, 2019",2012,2,83 min,"Children & Family Movies, Comedies",True
1728,80209751,1,The Trap,Erik White,2,"April 1, 2019",2017,4,91 min,Comedies,False
1729,80063773,1,The Trust,"Ben Brewer, Alex Brewer",2,"April 1, 2019",2015,4,91 min,Thrillers,False
1730,70060380,1,A Dangerous Woman,Stephen Gyllenhaal,2,"April 1, 2018",2012,4,101 min,"Dramas, Romantic Movies",True
1731,60010082,1,An American Tail,Don Bluth,2,"April 1, 2018",2012,1,80 min,Children & Family Movies,True
1732,60033788,1,An American Tail: Fievel Goes West,"Phil Nibbelink, Simon Wells",2,"April 1, 2018",2012,1,75 min,Children & Family Movies,True
1733,60033786,1,An American Tail: The Mystery of the Night Monster,Larry Latham,2,"April 1, 2018",2012,1,75 min,Children & Family Movies,True
1734,60033787,1,An American Tail: The Treasures of Manhattan Island,Larry Latham,2,"April 1, 2018",2012,1,79 min,Children & Family Movies,True
1735,60022255,1,Balto,Simon Wells,2,"April 1, 2018",2012,1,78 min,"Children & Family Movies, Dramas",True
1736,60022254,1,Balto 2: Wolf Quest,Phil Weinstein,2,"April 1, 2018",2012,1,75 min,Children & Family Movies,True
1737,70020048,1,Balto 3: Wings of Change,Phil Weinstein,2,"April 1, 2018",2012,1,78 min,Children & Family Movies,True
1738,80103383,1,Class of '61,Gregory Hoblit,2,"April 1, 2018",2012,2,91 min,Dramas,True
1739,60011619,1,Dad,Gary David Goldberg,2,"April 1, 2018",2012,2,117 min,Dramas,True
1740,80148180,1,Gringo: The Dangerous Life of John McAfee,Nanette Burstein,2,"April 1, 2018",2016,4,97 min,Documentaries,False
1741,607931,1,How to Make an American Quilt,Jocelyn Moorhouse,2,"April 1, 2018",2012,3,116 min,"Dramas, Romantic Movies",True
1742,80190215,1,Locked Up,Jared Cohn,2,"April 1, 2018",2017,4,86 min,"Action & Adventure, Dramas, Independent Movies",False
1743,60036359,1,Schindler's List,Steven Spielberg,2,"April 1, 2018",2012,4,195 min,"Classic Movies, Dramas",True
1744,80217041,1,The Search for Life in Space,Stephen Amezdroz,2,"April 1, 2018",2016,1,32 min,Documentaries,False
1745,80115101,1,Deuces,Jamal Hill,2,"April 1, 2017",2016,4,88 min,Dramas,False
1746,80081955,1,Five Nights in Maine,Maris Curran,2,"April 1, 2017",2015,3,83 min,"Dramas, Independent Movies",False
1747,80104318,1,Silicon Cowboys,Jason Cohen,2,"April 1, 2017",2016,2,77 min,Documentaries,False
1748,80097468,1,The Bad Kids,"Keith Fulton, Louis Pepe",2,"April 1, 2017",2016,4,101 min,Documentaries,False
1749,80085438,1,Frank and Cindy,G.J. Echternkamp,2,"April 1, 2016",2007,4,70 min,Documentaries,False
1750,80085439,1,Frank and Cindy,G.J. Echternkamp,2,"April 1, 2016",2015,4,102 min,"Comedies, Dramas, Independent Movies",False
1751,80064521,1,Jeremy Scott: The People's Designer,Vlad Yudin,2,"April 1, 2016",2015,3,109 min,Documentaries,False
1752,70259784,2,DreamWorks Happy Holidays from Madagascar,,2,"April 1, 2013",2012,2,1 Season,"Kids' TV, TV Comedies",True
1753,80002612,2,Marvel's Iron Fist,,2," September 7, 2018",2018,4,2 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",False
1754,80024113,2,Galavant,,2," September 7, 2016",2016,2,2 Seasons,"TV Action & Adventure, TV Comedies",False
1755,70197049,2,Once Upon a Time,"Mario Van Peebles, Ralph Hemecker, Gwyneth Horder-Payton, Milan Cheylov, Dean White, Michael Waxman, Bryan Spicer",2," September 6, 2018",2018,2,7 Seasons,"TV Dramas, TV Sci-Fi & Fantasy",False
1756,70283260,2,Reign,,2," September 5, 2017",2017,3,4 Seasons,TV Dramas,False
1757,70143860,2,The Vampire Diaries,,2," September 4, 2017",2017,3,8 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",False
1758,80020542,2,Gotham,Danny Cannon,2," September 30, 2019",2019,3,5 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",False
1759,80074503,2,Real Rob,,2," September 29, 2017",2017,4,2 Seasons,TV Comedies,False
1760,80216752,2,Explained,,2," September 26, 2019",2019,3,2 Seasons,Docuseries,False
1761,80057883,2,Abstract: The Art of Design,,2," September 25, 2019",2019,3,2 Seasons,Docuseries,False
1762,70185015,2,Portlandia,,2," September 25, 2019",2018,3,8 Seasons,TV Comedies,False
1763,80023289,2,Dark Matter,,0," September 25, 2017",2017,3,3 Seasons,"TV Sci-Fi & Fantasy, TV Thrillers",False
1764,70210884,2,American Horror Story,,2," September 24, 2019",2018,4,8 Seasons,"TV Horror, TV Mysteries, TV Thrillers",False
1765,70197042,2,Person of Interest,,2," September 22, 2016",2016,3,5 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",False
1766,80095697,2,Disenchantment,,2," September 20, 2019",2019,3,2 Seasons,"TV Action & Adventure, TV Comedies, TV Sci-Fi & Fantasy",False
1767,80190009,2,Fastest Car,,2," September 20, 2019",2019,4,2 Seasons,Reality TV,False
1768,80063740,2,Quantico,,2," September 2, 2018",2018,3,3 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",False
1769,70281312,2,The Blacklist,,2," September 19, 2019",2019,3,6 Seasons,"Crime TV Shows, TV Dramas, TV Thrillers",False
1770,70242079,2,Beauty & the Beast,,0," September 19, 2016",2016,3,4 Seasons,"Crime TV Shows, Romantic TV Shows, TV Dramas",False
1771,81013148,2,Mini Wolf,,1," September 16, 2018",2014,1,2 Seasons,Kids' TV,False
1772,80117545,2,American Vandal,,2," September 14, 2018",2018,4,2 Seasons,"Crime TV Shows, TV Comedies, Teen TV Shows",False
1773,80171611,2,I'm Sorry,,2," September 13, 2019",2019,4,2 Seasons,TV Comedies,False
1774,81028317,2,The Chef Show,,2," September 13, 2019",2019,4,2 Seasons,Docuseries,False
1775,80077977,2,The Ranch,,2," September 13, 2019",2019,4,7 Seasons,TV Comedies,False
1776,70184207,2,Shameless (U.S.),,2," September 10, 2019",2018,4,9 Seasons,"TV Comedies, TV Dramas",False
1777,70279852,2,Marvel's Agents of S.H.I.E.L.D.,,2," September 1, 2019",2019,2,6 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",False
1778,80174902,2,Moving Art,,2," September 1, 2019",2018,1,3 Seasons,"Docuseries, Science & Nature TV",False
1779,80053653,2,Scream,,2," September 1, 2019",2019,3,3 Seasons,"Crime TV Shows, TV Horror, TV Mysteries",False
1780,70177057,2,The Walking Dead,,2," September 1, 2019",2018,4,9 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Dramas",False
1781,70198116,2,Forensic Files,,2," September 1, 2016",2011,3,9 Seasons,"Crime TV Shows, Docuseries, Science & Nature TV",False
1782,70143811,2,Gossip Girl,,2," October 8, 2013",2012,3,6 Seasons,"TV Dramas, Teen TV Shows",False
1783,70281526,2,The Fosters,,2," October 5, 2017",2017,3,5 Seasons,TV Dramas,False
1784,80146284,2,Rotten,,2," October 4, 2019",2019,4,2 Seasons,"Docuseries, Science & Nature TV",False
1785,80011206,2,Zoo,,2," October 3, 2017",2017,3,3 Seasons,"TV Dramas, TV Mysteries, TV Sci-Fi & Fantasy",False
1786,81034099,2,Jeopardy!,,2," October 28, 2019",2019,1,5 Seasons,Reality TV,False
1787,80095241,2,Castlevania,,2," October 26, 2018",2018,4,2 Seasons,"Anime Series, TV Horror, TV Thrillers",False
1788,70300800,2,BoJack Horseman,,2," October 25, 2019",2019,4,6 Seasons,TV Comedies,False
1789,80095435,2,Greenhouse Academy,,2," October 25, 2019",2019,2,3 Seasons,"Kids' TV, TV Dramas, Teen TV Shows",False
1790,80201680,2,The Kominsky Method,,2," October 25, 2019",2019,4,2 Seasons,"TV Comedies, TV Dramas",False
1791,80158516,2,Great News,,2," October 25, 2018",2018,3,2 Seasons,TV Comedies,False
1792,80142390,2,The Hollywood Masters,,2," October 23, 2018",2017,2,3 Seasons,Stand-Up Comedy & Talk Shows,False
1793,70242310,2,Hemlock Grove,Eli Roth,2," October 23, 2015",2015,4,3 Seasons,"TV Horror, TV Mysteries, TV Thrillers",False
1794,80072207,2,Bunk'd,,2," October 21, 2018",2018,1,3 Seasons,"Kids' TV, TV Comedies",False
1795,80095900,2,Haters Back Off,,2," October 20, 2017",2017,2,2 Seasons,"TV Comedies, Teen TV Shows",False
1796,80000770,2,Making a Murderer,,2," October 19, 2018",2018,3,2 Seasons,"Crime TV Shows, Docuseries",False
1797,80018294,2,Marvel's Daredevil,,2," October 19, 2018",2018,4,3 Seasons,"Crime TV Shows, TV Action & Adventure",False
1798,80126646,2,MeatEater,,2," October 18, 2019",2019,3,4 Seasons,"Docuseries, Reality TV, Science & Nature TV",False
